"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"19921","1903","","","","","","","","","","1903","9 Pearson Plaza","3177","Victoria","Australia","1993-07-20","38","No","Approved","Trek Bicycles","Standard","medium","large","2017-10-20","2091.47","388.92"
"19923","2595","","","","","","","","","","2595","755 Ramsey Terrace","4152","Queensland","Australia","2013-03-12","10","Yes","Approved","WeareA2B","Touring","medium","medium","2017-06-08","1466.68","363.25"
"19924","1766","","","","","","","","","","1766","8943 Knutson Point","4154","Queensland","Australia","2015-06-17","61","Yes","Approved","OHM Cycles","Standard","low","medium","2017-07-05","71.16","56.93"
"19927","370","","","","","","","","","","370","06324 Michigan Trail","4570","Queensland","Australia","1993-04-12","40","Yes","Approved","OHM Cycles","Standard","high","medium","2017-01-18","1458.17","874.9"
"19929","217","","","","","","","","","","217","603 Kenwood Avenue","2070","New South Wales","Australia","1991-08-05","9","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-12-26","1216.14","1082.36"
"19931","2827","","","","","","","","","","2827","46631 School Road","2099","New South Wales","Australia","2006-02-02","93","Yes","Approved","OHM Cycles","Standard","high","medium","2017-09-07","1458.17","874.9"
"19934","1752","","","","","","","","","","1752","5 Huxley Point","2154","New South Wales","Australia","2009-03-08","19","No","Approved","OHM Cycles","Road","high","large","2017-10-22","12.01","7.21"
"19935","1893","","","","","","","","","","1893","319 Michigan Way","4350","Queensland","Australia","1991-11-10","30","No","Approved","Solex","Standard","high","medium","2017-08-17","748.17","448.9"
"19938","3313","","","","","","","","","","3313","81 Westerfield Point","2768","New South Wales","Australia","2012-12-02","35","No","Approved","Giant Bicycles","Standard","medium","medium","2017-10-06","1403.5","954.82"
"19941","1547","","","","","","","","","","1547","68 Delaware Avenue","2768","New South Wales","Australia","2003-09-09","74","No","Approved","WeareA2B","Standard","medium","medium","2017-01-23","1228.07","400.91"
"19943","3021","","","","","","","","","","3021","7 Debra Point","3175","Victoria","Australia","2013-06-09","94","No","Approved","Giant Bicycles","Standard","medium","large","2017-06-27","1635.3","993.66"
"19945","657","","","","","","","","","","657","9912 Eagle Crest Lane","4800","Queensland","Australia","2006-11-10","31","No","Approved","Giant Bicycles","Standard","medium","medium","2017-03-01","230.91","173.18"
"19949","981","","","","","","","","","","981","36 Grayhawk Plaza","2031","New South Wales","Australia","1994-09-09","16","No","Approved","Norco Bicycles","Standard","high","small","2017-11-26","1661.92","1479.11"
"19953","3009","","","","","","","","","","3009","72 Dennis Road","3805","Victoria","Australia","2015-05-21","4","No","Approved","Solex","Standard","medium","medium","2017-10-03","1483.2","99.59"
"19955","924","","","","","","","","","","924","57953 Drewry Street","2518","New South Wales","Australia","2006-11-10","31","No","Approved","Giant Bicycles","Standard","medium","medium","2017-03-17","230.91","173.18"
"19957","2804","","","","","","","","","","2804","2 Elka Trail","2770","New South Wales","Australia","2009-04-12","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-04-17","533.51","400.13"
"19962","2327","","","","","","","","","","2327","69893 Loomis Junction","2229","New South Wales","Australia","2013-06-09","94","No","Approved","Giant Bicycles","Standard","medium","large","2017-05-20","1635.3","993.66"
"19965","721","","","","","","","","","","721","6 Fulton Road","3174","Victoria","Australia","2003-08-05","6","No","Approved","OHM Cycles","Standard","high","medium","2017-01-15","227.88","136.73"
"19966","3147","","","","","","","","","","3147","502 John Wall Pass","3199","Victoria","Australia","2011-05-09","36","Yes","Approved","Solex","Standard","low","medium","2017-08-28","945.04","507.58"
"19970","3401","","","","","","","","","","3401","6851 Orin Parkway","2142","New South Wales","Australia","2011-04-16","5","Yes","Approved","Trek Bicycles","Mountain","low","medium","2017-10-18","574.64","459.71"
"19971","1464","","","","","","","","","","1464","8 Green Ridge Place","2565","New South Wales","Australia","2012-12-02","1","No","Approved","Giant Bicycles","Standard","medium","medium","2017-03-18","1403.5","954.82"
"19973","1188","","","","","","","","","","1188","2 Ramsey Parkway","2104","New South Wales","Australia","2006-02-02","39","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-05-13","1812.75","582.48"
"19974","148","","","","","","","","","","148","03 Granby Parkway","3216","Victoria","Australia","1991-07-10","80","Yes","Approved","OHM Cycles","Touring","low","medium","2017-11-17","1073.07","933.84"
"19978","932","","","","","","","","","","932","06 Oneill Parkway","2770","New South Wales","Australia","1991-01-21","57","Yes","Approved","WeareA2B","Touring","medium","large","2017-10-08","1890.39","260.14"
"19981","3304","","","","","","","","","","3304","0 Sachs Circle","4122","Queensland","Australia","2003-09-10","95","No","Approved","Giant Bicycles","Standard","medium","large","2017-06-07","569.56","528.43"
"19983","1137","","","","","","","","","","1137","592 Merry Lane","3184","Victoria","Australia","2007-08-04","11","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-03-11","1274.93","764.96"
"19984","275","","","","","","","","","","275","07158 Roth Pass","2165","New South Wales","Australia","2012-05-18","80","No","Approved","Trek Bicycles","Standard","medium","large","2017-07-02","1469.44","596.55"
"19985","873","","","","","","","","","","873","02377 Maywood Trail","2287","New South Wales","Australia","1994-07-12","31","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-11-15","230.91","173.18"
"19986","2918","","","","","","","","","","2918","66 Arrowood Court","4551","Queensland","Australia","2008-03-19","36","Yes","Approved","Solex","Standard","low","medium","2017-11-09","945.04","507.58"
"19989","714","","","","","","","","","","714","51 Londonderry Trail","2153","New South Wales","Australia","2003-01-05","0","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-04-27","363.01","290.41"
"19992","1374","","","","","","","","","","1374","393 Warrior Crossing","3190","Victoria","Australia","2007-08-04","11","No","Approved","Giant Bicycles","Standard","high","medium","2017-09-14","1274.93","764.96"
"19993","5","","","","","","","","","","5","17979 Del Mar Point","2448","New South Wales","Australia","2009-03-08","13","No","Approved","Solex","Standard","medium","medium","2017-04-28","1163.89","589.27"
"19994","2618","","","","","","","","","","2618","2271 Fordem Plaza","2780","New South Wales","Australia","2011-01-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-12-23","1240.31","795.1"
"19999","2764","","","","","","","","","","2764","1 Wayridge Park","4301","Queensland","Australia","2004-08-17","6","No","Approved","OHM Cycles","Standard","high","medium","2017-07-03","227.88","136.73"
"9601","2919","","","","","","","","","","2919","11 Glendale Court","4121","Queensland","Australia","2003-08-05","45","No","Approved","Trek Bicycles","Road","low","medium","2017-01-20","980.37","234.43"
"9605","1083","","","","","","","","","","1083","847 David Hill","4035","Queensland","Australia","1995-10-24","71","Yes","Approved","Solex","Standard","high","large","2017-02-28","1842.92","1105.75"
"9607","2588","","","","","","","","","","2588","50 Londonderry Park","2034","New South Wales","Australia","2015-05-21","54","No","Approved","WeareA2B","Standard","medium","medium","2017-04-27","1807.45","778.69"
"9609","223","","","","","","","","","","223","78 Surrey Place","2502","New South Wales","Australia","2003-07-21","47","No","Approved","Trek Bicycles","Road","low","small","2017-09-12","1720.7","1531.42"
"9613","1816","","","","","","","","","","1816","3202 Ridge Oak Alley","4121","Queensland","Australia","1994-07-12","35","Yes","Approved","Trek Bicycles","Standard","low","medium","2017-09-04","1057.51","154.4"
"9616","1191","","","","","","","","","","1191","135 Crest Line Drive","2044","New South Wales","Australia","1993-10-02","22","Yes","Approved","WeareA2B","Standard","medium","medium","2017-11-16","60.34","45.26"
"9617","2273","","","","","","","","","","2273","0346 Dayton Hill","2092","New South Wales","Australia","2007-12-11","40","Yes","Approved","OHM Cycles","Standard","high","medium","2017-02-14","1458.17","874.9"
"9619","3059","","","","","","","","","","3059","83 Sunfield Hill","3216","Victoria","Australia","2015-05-21","65","Yes","Approved","WeareA2B","Standard","medium","medium","2017-08-10","1807.45","778.69"
"9620","262","","","","","","","","","","262","42067 Duke Terrace","2031","New South Wales","Australia","2011-03-16","0","No","Approved","Giant Bicycles","Standard","medium","medium","2017-12-18","230.91","173.18"
"9621","275","","","","","","","","","","275","07158 Roth Pass","2165","New South Wales","Australia","1994-09-09","88","Yes","Approved","Norco Bicycles","Standard","high","small","2017-03-10","1661.92","1479.11"
"9624","2335","","","","","","","","","","2335","4527 Butterfield Circle","2076","New South Wales","Australia","2004-07-25","78","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-12-19","1765.3","709.48"
"9628","2641","","","","","","","","","","2641","52753 Logan Hill","2031","New South Wales","Australia","1997-08-25","85","Yes","Approved","WeareA2B","Standard","medium","medium","2017-12-19","752.64","205.36"
"9633","738","","","","","","","","","","738","282 West Trail","4005","Queensland","Australia","2005-08-09","3","Yes","Approved","Trek Bicycles","Standard","medium","large","2017-05-30","2091.47","388.92"
"9635","3137","","","","","","","","","","3137","99 Linden Trail","3195","Victoria","Australia","1999-07-26","91","No","Approved","Solex","Standard","medium","medium","2017-08-18","100.35","75.26"
"9636","815","","","","","","","","","","815","25689 Eastlawn Crossing","2067","New South Wales","Australia","2012-04-10","44","Yes","Approved","WeareA2B","Standard","medium","medium","2017-04-05","1769.64","108.76"
"9641","2165","","","","","","","","","","2165","0134 Swallow Pass","3030","Victoria","Australia","2015-08-10","82","Yes","Approved","Norco Bicycles","Standard","high","medium","2017-06-18","1148.64","689.18"
"9643","1299","","","","","","","","","","1299","36072 Lakewood Gardens Court","4051","Queensland","Australia","2012-05-18","24","Yes","Approved","Solex","Road","medium","large","2017-05-13","1777.8","820.78"
"9644","2002","","","","","","","","","","2002","113 Lien Place","2560","New South Wales","Australia","1993-05-26","26","Yes","Approved","WeareA2B","Standard","medium","medium","2017-06-20","1992.93","762.63"
"9651","338","","","","","","","","","","338","7 Arapahoe Pass","3101","Victoria","Australia","2014-03-03","10","No","Approved","WeareA2B","Touring","medium","medium","2017-06-17","1466.68","363.25"
"9661","1559","","","","","","","","","","1559","2 Darwin Parkway","2118","New South Wales","Australia","2015-08-02","79","Yes","Approved","Solex","Touring","medium","large","2017-01-15","2083.94","675.03"
"9666","1262","","","","","","","","","","1262","884 Shoshone Lane","4670","Queensland","Australia","1998-12-16","95","Yes","Approved","OHM Cycles","Touring","low","medium","2017-07-21","1073.07","933.84"
"9668","1054","","","","","","","","","","1054","10 Pennsylvania Hill","2118","New South Wales","Australia","2012-06-04","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-06-21","533.51","400.13"
"9669","2677","","","","","","","","","","2677","336 Fordem Trail","2088","New South Wales","Australia","1993-04-12","45","No","Approved","Solex","Standard","medium","medium","2017-10-25","441.49","84.99"
"9673","3274","","","","","","","","","","3274","6030 South Drive","2120","New South Wales","Australia","2015-10-18","58","No","Approved","OHM Cycles","Standard","medium","medium","2017-01-30","912.52","141.4"
"9675","139","","","","","","","","","","139","215 Lindbergh Trail","4401","Queensland","Australia","2003-09-09","79","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-02-28","1555.58","818.01"
"9677","833","","","","","","","","","","833","4444 Bunting Point","2430","New South Wales","Australia","2007-12-11","89","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-04-04","1812.75","582.48"
"9692","466","","","","","","","","","","466","9 Dahle Place","2763","New South Wales","Australia","1994-07-12","35","Yes","Approved","Trek Bicycles","Standard","low","medium","2017-11-20","1057.51","154.4"
"9693","820","","","","","","","","","","820","58047 Westport Road","2040","New South Wales","Australia","1994-07-12","27","No","Approved","Trek Bicycles","Standard","low","medium","2017-07-30","1057.51","154.4"
"9696","1131","","","","","","","","","","1131","4284 Debra Drive","4814","Queensland","Australia","2007-12-11","46","No","Approved","Solex","Standard","low","medium","2017-04-28","1289.85","74.51"
